TIME STAMP:30
SYSTEM TIME: Thu Oct 18 21:27:22 2018
SYSTEM TIME: Thu Oct 18 21:33:26 2018
,Iteration Computation Time,4
,Number of vehicles available,1000
,Number of pending requests,462

,Average Computation Time,5.01852
,Maximum Computation Time,10
,Service Rate,25.3382
,Service Rate After Re-Balancing,51.2687
,Average Waiting Time,481.213
,Average Total Travel Delay,99.4322
,Average In Car Travel Delay,-490.736
,Occupancy (Passengers/Vehicle),1.58122
,Unassigned Requests Found,236
,Unassigned Vehicles Found,19
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:2730
SYSTEM TIME: Thu Oct 18 21:33:30 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,292

,Average Computation Time,4.96364
,Maximum Computation Time,10
,Service Rate,25.1077
,Service Rate After Re-Balancing,50.4825
,Average Waiting Time,483.31
,Average Total Travel Delay,100.025
,Average In Car Travel Delay,-494.279
,Occupancy (Passengers/Vehicle),1.57967
,Unassigned Requests Found,92
,Unassigned Vehicles Found,17
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:2800
SYSTEM TIME: Thu Oct 18 21:33:35 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,411

,Average Computation Time,4.92857
,Maximum Computation Time,10
,Service Rate,25.4227
,Service Rate After Re-Balancing,50.6063
,Average Waiting Time,485.002
,Average Total Travel Delay,102.164
,Average In Car Travel Delay,-497.238
,Occupancy (Passengers/Vehicle),1.5786
,Unassigned Requests Found,223
,Unassigned Vehicles Found,17
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:2830
SYSTEM TIME: Thu Oct 18 21:33:39 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,269

,Average Computation Time,4.87719
,Maximum Computation Time,10
,Service Rate,25.1167
,Service Rate After Re-Balancing,49.7917
,Average Waiting Time,486.206
,Average Total Travel Delay,103.049
,Average In Car Travel Delay,-501.871
,Occupancy (Passengers/Vehicle),1.5771
,Unassigned Requests Found,83
,Unassigned Vehicles Found,18
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:2900
SYSTEM TIME: Thu Oct 18 21:33:45 2018
,Iteration Computation Time,4
,Number of vehicles available,1000
,Number of pending requests,459

,Average Computation Time,4.86207
,Maximum Computation Time,10
,Service Rate,25.3634
,Service Rate After Re-Balancing,49.9009
,Average Waiting Time,487.988
,Average Total Travel Delay,104.799
,Average In Car Travel Delay,-505.886
,Occupancy (Passengers/Vehicle),1.57585
,Unassigned Requests Found,266
,Unassigned Vehicles Found,18
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:2930
SYSTEM TIME: Thu Oct 18 21:33:49 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,277

,Average Computation Time,4.81356
,Maximum Computation Time,10
,Service Rate,24.9759
,Service Rate After Re-Balancing,48.9392
,Average Waiting Time,489.941
,Average Total Travel Delay,106.54
,Average In Car Travel Delay,-507.045
,Occupancy (Passengers/Vehicle),1.57465
,Unassigned Requests Found,98
,Unassigned Vehicles Found,19
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:3000
SYSTEM TIME: Thu Oct 18 21:33:55 2018
,Iteration Computation Time,4
,Number of vehicles available,1000
,Number of pending requests,470

,Average Computation Time,4.8
,Maximum Computation Time,10
,Service Rate,25.1295
,Service Rate After Re-Balancing,48.9523
,Average Waiting Time,491.808
,Average Total Travel Delay,107.503
,Average In Car Travel Delay,-513.985
,Occupancy (Passengers/Vehicle),1.57346
,Unassigned Requests Found,264
,Unassigned Vehicles Found,17
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:3030
SYSTEM TIME: Thu Oct 18 21:33:59 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,277

,Average Computation Time,4.7541
,Maximum Computation Time,10
,Service Rate,24.8507
,Service Rate After Re-Balancing,48.1346
,Average Waiting Time,493.754
,Average Total Travel Delay,108.889
,Average In Car Travel Delay,-515.386
,Occupancy (Passengers/Vehicle),1.57244
,Unassigned Requests Found,102
,Unassigned Vehicles Found,16
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:3100
SYSTEM TIME: Thu Oct 18 21:34:04 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,447

,Average Computation Time,4.72581
,Maximum Computation Time,10
,Service Rate,25.0019
,Service Rate After Re-Balancing,48.1279
,Average Waiting Time,495.557
,Average Total Travel Delay,109.996
,Average In Car Travel Delay,-515.676
,Occupancy (Passengers/Vehicle),1.57148
,Unassigned Requests Found,272
,Unassigned Vehicles Found,13
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:3130
SYSTEM TIME: Thu Oct 18 21:34:08 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,245

,Average Computation Time,4.68254
,Maximum Computation Time,10
,Service Rate,24.6812
,Service Rate After Re-Balancing,47.2768
,Average Waiting Time,496.936
,Average Total Travel Delay,110.717
,Average In Car Travel Delay,-515.25
,Occupancy (Passengers/Vehicle),1.57039
,Unassigned Requests Found,85
,Unassigned Vehicles Found,16
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:3200
SYSTEM TIME: Thu Oct 18 21:34:14 2018
,Iteration Computation Time,4
,Number of vehicles available,1000
,Number of pending requests,433

,Average Computation Time,4.67188
,Maximum Computation Time,10
,Service Rate,24.8213
,Service Rate After Re-Balancing,47.3198
,Average Waiting Time,497.924
,Average Total Travel Delay,111.368
,Average In Car Travel Delay,-517.616
,Occupancy (Passengers/Vehicle),1.56943
,Unassigned Requests Found,262
,Unassigned Vehicles Found,15
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:3230
SYSTEM TIME: Thu Oct 18 21:34:17 2018
,Iteration Computation Time,1
,Number of vehicles available,1000
,Number of pending requests,241

,Average Computation Time,4.61539
,Maximum Computation Time,10
,Service Rate,24.5073
,Service Rate After Re-Balancing,46.5421
,Average Waiting Time,498.806
,Average Total Travel Delay,113.3
,Average In Car Travel Delay,-519.462
,Occupancy (Passengers/Vehicle),1.56837
,Unassigned Requests Found,77
,Unassigned Vehicles Found,16
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:3300
SYSTEM TIME: Thu Oct 18 21:34:23 2018
,Iteration Computation Time,4
,Number of vehicles available,1000
,Number of pending requests,418

,Average Computation Time,4.60606
,Maximum Computation Time,10
,Service Rate,24.6769
,Service Rate After Re-Balancing,46.5815
,Average Waiting Time,500.761
,Average Total Travel Delay,113.446
,Average In Car Travel Delay,-522.261
,Occupancy (Passengers/Vehicle),1.56732
,Unassigned Requests Found,254
,Unassigned Vehicles Found,14
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:3330
SYSTEM TIME: Thu Oct 18 21:34:26 2018
,Iteration Computation Time,1
,Number of vehicles available,1000
,Number of pending requests,228

,Average Computation Time,4.55224
,Maximum Computation Time,10
,Service Rate,24.3623
,Service Rate After Re-Balancing,45.8489
,Average Waiting Time,501.699
,Average Total Travel Delay,115.413
,Average In Car Travel Delay,-524.417
,Occupancy (Passengers/Vehicle),1.56613
,Unassigned Requests Found,75
,Unassigned Vehicles Found,15
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:3400
SYSTEM TIME: Thu Oct 18 21:34:32 2018
,Iteration Computation Time,4
,Number of vehicles available,1000
,Number of pending requests,411

,Average Computation Time,4.54412
,Maximum Computation Time,10
,Service Rate,24.5682
,Service Rate After Re-Balancing,45.9837
,Average Waiting Time,504.314
,Average Total Travel Delay,116.989
,Average In Car Travel Delay,-528.327
,Occupancy (Passengers/Vehicle),1.56491
,Unassigned Requests Found,243
,Unassigned Vehicles Found,14
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:3430
SYSTEM TIME: Thu Oct 18 21:34:35 2018
,Iteration Computation Time,1
,Number of vehicles available,1000
,Number of pending requests,239

,Average Computation Time,4.49275
,Maximum Computation Time,10
,Service Rate,24.2837
,Service Rate After Re-Balancing,45.2896
,Average Waiting Time,506.085
,Average Total Travel Delay,118.514
,Average In Car Travel Delay,-529.241
,Occupancy (Passengers/Vehicle),1.5636
,Unassigned Requests Found,80
,Unassigned Vehicles Found,18
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:3500
SYSTEM TIME: Thu Oct 18 21:34:40 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,399

,Average Computation Time,4.47143
,Maximum Computation Time,10
,Service Rate,24.3568
,Service Rate After Re-Balancing,45.3081
,Average Waiting Time,506.771
,Average Total Travel Delay,119.893
,Average In Car Travel Delay,-533.495
,Occupancy (Passengers/Vehicle),1.56232
,Unassigned Requests Found,218
,Unassigned Vehicles Found,20
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:3530
SYSTEM TIME: Thu Oct 18 21:34:44 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,255

,Average Computation Time,4.4507
,Maximum Computation Time,10
,Service Rate,24.2061
,Service Rate After Re-Balancing,44.8613
,Average Waiting Time,507.859
,Average Total Travel Delay,120.379
,Average In Car Travel Delay,-534.89
,Occupancy (Passengers/Vehicle),1.56103
,Unassigned Requests Found,89
,Unassigned Vehicles Found,22
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:3600
SYSTEM TIME: Thu Oct 18 21:34:50 2018
,Iteration Computation Time,4
,Number of vehicles available,1000
,Number of pending requests,444

,Average Computation Time,4.44444
,Maximum Computation Time,10
,Service Rate,24.3198
,Service Rate After Re-Balancing,44.8813
,Average Waiting Time,509.753
,Average Total Travel Delay,121.244
,Average In Car Travel Delay,-536.763
,Occupancy (Passengers/Vehicle),1.55988
,Unassigned Requests Found,250
,Unassigned Vehicles Found,17
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:3630
SYSTEM TIME: Thu Oct 18 21:34:54 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,255

,Average Computation Time,4.41096
,Maximum Computation Time,10
,Service Rate,24.1058
,Service Rate After Re-Balancing,44.296
,Average Waiting Time,511.863
,Average Total Travel Delay,122.667
,Average In Car Travel Delay,-539.957
,Occupancy (Passengers/Vehicle),1.55868
,Unassigned Requests Found,84
,Unassigned Vehicles Found,21
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:3700
SYSTEM TIME: Thu Oct 18 21:34:59 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,418

,Average Computation Time,4.39189
,Maximum Computation Time,10
,Service Rate,24.2895
,Service Rate After Re-Balancing,44.4423
,Average Waiting Time,513.556
,Average Total Travel Delay,124.671
,Average In Car Travel Delay,-541.184
,Occupancy (Passengers/Vehicle),1.55778
,Unassigned Requests Found,229
,Unassigned Vehicles Found,22
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:3730
SYSTEM TIME: Thu Oct 18 21:35:03 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,248

,Average Computation Time,4.36
,Maximum Computation Time,10
,Service Rate,24.1677
,Service Rate After Re-Balancing,44.0343
,Average Waiting Time,516.107
,Average Total Travel Delay,125.564
,Average In Car Travel Delay,-545.104
,Occupancy (Passengers/Vehicle),1.55694
,Unassigned Requests Found,88
,Unassigned Vehicles Found,22
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:3800
SYSTEM TIME: Thu Oct 18 21:35:08 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,400

,Average Computation Time,4.34211
,Maximum Computation Time,10
,Service Rate,24.3701
,Service Rate After Re-Balancing,44.1743
,Average Waiting Time,518.216
,Average Total Travel Delay,125.795
,Average In Car Travel Delay,-548.397
,Occupancy (Passengers/Vehicle),1.55611
,Unassigned Requests Found,240
,Unassigned Vehicles Found,17
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:3830
SYSTEM TIME: Thu Oct 18 21:35:12 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,226

,Average Computation Time,4.31169
,Maximum Computation Time,10
,Service Rate,24.1704
,Service Rate After Re-Balancing,43.6829
,Average Waiting Time,519.652
,Average Total Travel Delay,126.387
,Average In Car Travel Delay,-550.528
,Occupancy (Passengers/Vehicle),1.55536
,Unassigned Requests Found,85
,Unassigned Vehicles Found,23
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:3900
SYSTEM TIME: Thu Oct 18 21:35:17 2018
,Iteration Computation Time,4
,Number of vehicles available,1000
,Number of pending requests,395

,Average Computation Time,4.30769
,Maximum Computation Time,10
,Service Rate,24.2972
,Service Rate After Re-Balancing,43.7608
,Average Waiting Time,520.275
,Average Total Travel Delay,127.536
,Average In Car Travel Delay,-551.274
,Occupancy (Passengers/Vehicle),1.55463
,Unassigned Requests Found,240
,Unassigned Vehicles Found,21
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:3930
SYSTEM TIME: Thu Oct 18 21:35:21 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,213

,Average Computation Time,4.27848
,Maximum Computation Time,10
,Service Rate,24.0705
,Service Rate After Re-Balancing,43.2784
,Average Waiting Time,521.703
,Average Total Travel Delay,127.909
,Average In Car Travel Delay,-553.653
,Occupancy (Passengers/Vehicle),1.5539
,Unassigned Requests Found,78
,Unassigned Vehicles Found,26
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:4000
SYSTEM TIME: Thu Oct 18 21:35:26 2018
,Iteration Computation Time,4
,Number of vehicles available,1000
,Number of pending requests,419

,Average Computation Time,4.275
,Maximum Computation Time,10
,Service Rate,24.1683
,Service Rate After Re-Balancing,43.3402
,Average Waiting Time,522.684
,Average Total Travel Delay,128.152
,Average In Car Travel Delay,-555.589
,Occupancy (Passengers/Vehicle),1.5531
,Unassigned Requests Found,263
,Unassigned Vehicles Found,23
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:4030
SYSTEM TIME: Thu Oct 18 21:35:31 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,233

,Average Computation Time,4.25926
,Maximum Computation Time,10
,Service Rate,23.9792
,Service Rate After Re-Balancing,42.9045
,Average Waiting Time,523.978
,Average Total Travel Delay,129.29
,Average In Car Travel Delay,-558.017
,Occupancy (Passengers/Vehicle),1.5523
,Unassigned Requests Found,104
,Unassigned Vehicles Found,27
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:4100
SYSTEM TIME: Thu Oct 18 21:35:36 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,406

,Average Computation Time,4.2439
,Maximum Computation Time,10
,Service Rate,24.0706
,Service Rate After Re-Balancing,42.9647
,Average Waiting Time,524.878
,Average Total Travel Delay,129.698
,Average In Car Travel Delay,-561.179
,Occupancy (Passengers/Vehicle),1.55149
,Unassigned Requests Found,259
,Unassigned Vehicles Found,26
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:4130
SYSTEM TIME: Thu Oct 18 21:35:40 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,240

,Average Computation Time,4.21687
,Maximum Computation Time,10
,Service Rate,23.8387
,Service Rate After Re-Balancing,42.4717
,Average Waiting Time,525.872
,Average Total Travel Delay,130.016
,Average In Car Travel Delay,-564.092
,Occupancy (Passengers/Vehicle),1.55062
,Unassigned Requests Found,114
,Unassigned Vehicles Found,34
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:4200
SYSTEM TIME: Thu Oct 18 21:35:45 2018
,Iteration Computation Time,4
,Number of vehicles available,1000
,Number of pending requests,414

,Average Computation Time,4.21429
,Maximum Computation Time,10
,Service Rate,23.8992
,Service Rate After Re-Balancing,42.5168
,Average Waiting Time,526.957
,Average Total Travel Delay,130.66
,Average In Car Travel Delay,-566.666
,Occupancy (Passengers/Vehicle),1.54963
,Unassigned Requests Found,276
,Unassigned Vehicles Found,26
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:4230
SYSTEM TIME: Thu Oct 18 21:35:50 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,226

,Average Computation Time,4.2
,Maximum Computation Time,10
,Service Rate,23.5911
,Service Rate After Re-Balancing,41.953
,Average Waiting Time,527.305
,Average Total Travel Delay,130.993
,Average In Car Travel Delay,-567.889
,Occupancy (Passengers/Vehicle),1.54855
,Unassigned Requests Found,89
,Unassigned Vehicles Found,31
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:4300
SYSTEM TIME: Thu Oct 18 21:35:55 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,427

,Average Computation Time,4.18605
,Maximum Computation Time,10
,Service Rate,23.7034
,Service Rate After Re-Balancing,42.0409
,Average Waiting Time,528.912
,Average Total Travel Delay,132.179
,Average In Car Travel Delay,-568.145
,Occupancy (Passengers/Vehicle),1.54765
,Unassigned Requests Found,269
,Unassigned Vehicles Found,28
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:4330
SYSTEM TIME: Thu Oct 18 21:36:00 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,250

,Average Computation Time,4.17241
,Maximum Computation Time,10
,Service Rate,23.449
,Service Rate After Re-Balancing,41.5541
,Average Waiting Time,529.755
,Average Total Travel Delay,131.699
,Average In Car Travel Delay,-569.962
,Occupancy (Passengers/Vehicle),1.54658
,Unassigned Requests Found,107
,Unassigned Vehicles Found,26
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:4400
SYSTEM TIME: Thu Oct 18 21:36:05 2018
